Genus,Family,Order,HybProp,Hyb_Ratio,perc_per,perc_wood,perc_ag,floral_symm,mating_system,repro_syndrome,pollination_syndrome,RedList,tavg,C_value,CV_C_value
Thermopsis,Fabaceae,Fabales,0.0,0.0,1.0,0.0,0.096494845,0.7719298245789473,1.0,0.9291558728928572,1.0,2.075313283157895,0.5700679541176471,1.6492406904042554,
Thesium,Santalaceae,Santalales,0.0,0.0,0.916666667,0.0,0.002139037,0.0,1.0,0.785714286,0.95,2.2,0.6304592000547441,39.71222222,
Thlaspi,Brassicaceae,Brassicales,0.0,0.0,0.541666667,0.0,0.00485306,0.0,1.0,0.916666667,1.0,2.9222222222222225,0.4929733334,0.405,39.02950467
Thryptomene,Myrtaceae,Myrtales,0.0,0.0,1.0,1.0,0.003243243,0.0,0.9841325564285818,0.7694294731480881,1.0,2.5507212102,0.8098125,0.41,
Thunbergia,Acanthaceae,Lamiales,0.0,0.0,1.0,0.0,0.000857143,0.777777778,0.9841325564285818,0.7694294731480881,1.0,0.8,0.6304592000547441,3.61002258814534,
Thymelaea,Thymelaeaceae,Malvales,0.0,0.0,0.823529412,0.823529412,0.001324503,0.28760069469672456,1.0,1.0,0.666666667,3.25,0.348,0.75,
Thymophylla,Asteraceae,Asterales,0.0,0.0,1.0,0.0,0.00210989,0.015625,0.9667911996712328,0.761325295527027,0.9507266543025209,2.58694816475,0.6654010416875,3.3862005286025645,
Thymus,Lamiaceae,Lamiales,0.523138833,0.183098592,1.0,0.575342466,0.004320557,0.9583333333749999,1.0,0.75,1.0,1.5795454545454546,0.68,1.013333333,33.0506175
Thysanocarpus,Brassicaceae,Brassicales,0.0,0.0,0.0,0.0,0.00485306,0.0,0.998958333325,0.90956349205,0.9974160206744186,2.9222222222222225,0.4929733334,0.8330963370185186,
Thysanotus,Asparagaceae,Asparagales,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.496428571375,1.0,2.9,0.956,9.27415334995238,
Tibouchina,Melastomataceae,Myrtales,0.0,0.0,1.0,0.333333333,0.0,0.28760069469672456,0.9841325564285818,0.7694294731480881,1.0,2.25,0.6304592000547441,3.61002258814534,
Tidestromia,Amaranthaceae,Caryophyllales,0.0,0.0,0.5,0.25,0.041463415,0.0,1.0,0.9744318181818182,0.35317136391304343,2.4484126984285717,0.199,1.3453542688666666,
Tilia,Malvaceae,Malvales,10.8974359,0.653846154,1.0,1.0,0.006153846,0.0,1.0,1.0,0.833333333,3.56964285725,0.34850000000000003,1.2520882353333334,
Tiquilia,Boraginaceae,Boraginales,0.0,0.0,0.75,0.375,0.001824818,0.0,1.0,0.8851851851666667,0.9736842105263158,0.5,0.7039500000000001,1.4171923077000002,
Tmesipteris,Psilotaceae,Monilophyta,0.0,0.0,1.0,0.0,0.0,0.28760069469672456,0.9841325564285818,0.7694294731480881,0.8173756359705927,2.3942552466726874,0.6304592000547441,72.68,
Tofieldia,Tofieldiaceae,Alismatales,0.0,0.0,1.0,0.0,0.0,0.28760069469672456,1.0,0.5,0.333333333,2.3942552466726874,0.6304592000547441,0.78,
Tolpis,Asteraceae,Asterales,0.0,0.0,0.6,0.0,0.00210989,0.0,1.0,0.5,1.0,2.58694816475,0.866,1.692,41.60563409
Tomanthera,Scrophulariaceae,Lamiales,0.0,0.0,0.0,0.0,0.001764706,0.0,1.0,0.888888889,1.0,2.3,0.8200000000000001,1.1556666668,
Tonestus,Asteraceae,Asterales,0.0,0.0,1.0,0.0,0.00210989,0.015625,0.9667911996712328,0.761325295527027,0.9507266543025209,2.58694816475,0.6654010416875,3.3862005286025645,
Tordylium,Apiaceae,Apiales,0.0,0.0,0.0,0.0,0.003968254,0.0,1.0,1.0,1.0,3.3888888888333333,0.925,2.5124782609130434,
Torilis,Apiaceae,Apiales,0.0,0.0,0.0,0.0,0.003968254,0.0,1.0,1.0,1.0,3.3888888888333333,0.925,1.82,23.17700259
Torreyochloa,Poaceae,Poales,0.0,0.0,1.0,0.0,0.074314214,1.0,0.9609953703833334,0.7215099227419354,0.03468030404761905,1.7807017544210528,0.49689285714285714,4.6528267402125,
Torularia,Brassicaceae,Brassicales,0.0,0.0,0.0,0.0,0.00485306,0.0,0.998958333325,0.90956349205,0.9974160206744186,2.9222222222222225,0.4929733334,0.8330963370185186,
Townsendia,Asteraceae,Asterales,0.790513834,0.086956522,0.739130435,0.0,0.00210989,0.015625,0.9667911996712328,0.761325295527027,0.9507266543025209,2.58694816475,0.6654010416875,3.3862005286025645,
Toxicodendron,Anacardiaceae,Sapindales,0.0,0.0,1.0,1.0,0.002030457,0.0,1.0,0.5,0.75,3.0,0.6304592000547441,0.616666667,
Trachelium,Campanulaceae,Asterales,0.0,0.0,1.0,0.0,0.0,0.5,1.0,0.8894557824285715,1.0,2.7782266752857145,0.72125,2.3314999999999997,
Trachomitum,Apocynaceae,Gentianales,0.0,0.0,1.0,0.5733590733571428,0.000658617,0.0,1.0,0.4166666666666667,1.0,1.9428571428571428,0.981,0.6835416667499999,
Trachymene,Araliaceae,Apiales,0.0,0.0,0.3,0.0,0.0,0.0,1.0,0.5,1.0,2.4728535353333334,0.6304592000547441,1.8086842105,
Tradescantia,Commelinaceae,Commelinales,0.0,0.0,1.0,0.0,0.0,0.0,0.9841325564285818,0.7694294731480881,1.0,2.3942552466726874,0.6304592000547441,17.535,53.31045655
Tragia,Euphorbiaceae,Malpighiales,0.0,0.0,1.0,0.0,0.01239531,0.0,0.980769231,0.744047619,0.7,0.0,0.58,2.6397142856666664,
Tragopogon,Asteraceae,Asterales,0.672268908,0.114285714,0.185714286,0.0,0.00210989,0.015625,1.0,1.0,1.0,2.58694816475,0.6654010416875,4.17,34.43425754
Tragus,Poaceae,Poales,0.0,0.0,0.0,0.0,0.074314214,1.0,1.0,1.0,0.0,1.7807017544210528,0.49689285714285714,4.6528267402125,
Trematolobelia,Campanulaceae,Asterales,0.0,0.0,1.0,1.0,0.0,0.5,1.0,0.8894557824285715,1.0,2.7782266752857145,0.72125,2.3314999999999997,
Triadenum,Hypericaceae,Malpighiales,0.0,0.0,1.0,0.0,0.0,0.0,0.954545455,0.607142857,1.0,1.571428571,0.6304592000547441,0.49875,
Tribolium,Poaceae,Poales,0.0,0.0,1.0,0.0,0.074314214,1.0,0.9609953703833334,0.7215099227419354,0.03468030404761905,1.7807017544210528,0.49689285714285714,4.6528267402125,
Trichanthodium,Asteraceae,Asterales,0.0,0.0,0.0,0.0,0.00210989,0.015625,0.9667911996712328,0.761325295527027,0.9507266543025209,2.58694816475,0.6654010416875,3.3862005286025645,
Trichophorum,Cyperaceae,Poales,0.0,0.0,1.0,0.0,0.00045977,0.7142857142857143,1.0,0.5,0.0,2.2,0.0945,0.9907597402857142,
Trichostema,Lamiaceae,Lamiales,0.0,0.0,0.153846154,0.153846154,0.004320557,0.9583333333749999,1.0,0.7129528985652174,0.9986772486666666,1.5795454545454546,0.664,1.1319000933529413,
Tricoryne,Xanthorrhoeaceae,Asparagales,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.5,1.0,0.75,0.946,8.402251942000001,
Tricyrtis,Liliaceae,Liliales,0.0,0.0,1.0,0.0,0.0,0.28760069469672456,1.0,0.55,1.0,2.3942552466726874,0.82,4.21,7.863631999
Tridens,Poaceae,Poales,0.0,0.0,1.0,0.0,0.074314214,1.0,0.9609953703833334,0.7215099227419354,0.03468030404761905,1.7807017544210528,0.49689285714285714,4.6528267402125,
Trientalis,Primulaceae,Ericales,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.6743197278571429,0.9477777777,3.0902930403333335,0.741,2.521965909125,
Trifolium,Fabaceae,Fabales,0.00911965,0.011673152,0.343220339,0.011627907,0.096494845,1.0,1.0,0.941176471,1.0,2.075313283157895,0.032,1.02469697,88.09872352
Triglochin,Juncaginaceae,Alismatales,0.0,0.0,0.806451613,0.0,0.0,0.28760069469672456,1.0,0.5,0.0,2.3942552466726874,0.6304592000547441,1.76,
Trigonella,Fabaceae,Fabales,0.0,0.0,0.0,0.0,0.096494845,0.7719298245789473,1.0,1.0,1.0,2.075313283157895,0.5700679541176471,0.7,
Trillium,Melanthiaceae,Liliales,0.0,0.0,1.0,0.0,0.0,0.28760069469672456,1.0,0.5,1.0,2.3942552466726874,0.65975,64.13090909,34.84439789
Trimorpha,Asteraceae,Asterales,0.0,0.0,0.25,0.0,0.00210989,0.015625,0.9667911996712328,0.761325295527027,0.9507266543025209,2.58694816475,0.6654010416875,3.3862005286025645,
Trinia,Apiaceae,Apiales,0.0,0.0,0.555555556,0.0,0.003968254,0.0,1.0,1.0,1.0,3.3888888888333333,0.925,2.5124782609130434,
Triodanis,Campanulaceae,Asterales,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.8894557824285715,1.0,2.7782266752857145,0.72125,2.3314999999999997,
Triosteum,Caprifoliaceae,Dipsacales,0.0,0.0,1.0,0.0,0.0,0.28760069469672456,1.0,0.8188775509999999,0.9791666666250001,2.25,0.6304592000547441,3.042229166625,
Triphysaria,Scrophulariaceae,Lamiales,20.0,0.4,0.0,0.0,0.001764706,0.0,1.0,0.888888889,1.0,2.3,0.8200000000000001,1.1556666668,
Tripleurospermum,Asteraceae,Asterales,150.0,0.75,0.25,0.0,0.00210989,0.015625,1.0,1.0,1.0,2.58694816475,0.6654010416875,3.789285714,18.45656647
Tripterocalyx,Nyctaginaceae,Caryophyllales,10.0,0.2,0.4,0.0,0.005063291,0.0,0.9841325564285818,0.7694294731480881,1.0,3.0,0.6304592000547441,1.19,
Trisetum,Poaceae,Poales,0.0,0.0,0.815789474,0.0,0.074314214,1.0,1.0,0.5,0.25,1.7807017544210528,0.49689285714285714,5.071538462,32.40649614
Triteleia,Asparagaceae,Asparagales,1.098901099,0.071428571,1.0,0.0,0.0,0.0,1.0,0.496428571375,1.0,2.9,0.956,9.59,28.6267
Triticum,Poaceae,Poales,1.923076923,0.115384615,0.0,0.0,0.074314214,1.0,1.0,1.0,1.0,1.7807017544210528,0.425,13.22813559,32.66118883
Tritonia,Iridaceae,Asparagales,0.0,0.0,1.0,0.0,0.0,0.4307692308,1.0,0.53365384625,1.0,2.0,0.826,1.1,
Triumfetta,Malvaceae,Malvales,0.0,0.0,1.0,0.0,0.006153846,0.0,1.0,1.0,0.5,3.56964285725,0.34850000000000003,1.2520882353333334,
Trollius,Ranunculaceae,Ranunculales,100.0,0.5,1.0,0.0,0.0,0.25,1.0,0.5,1.0,3.75,0.7035555556666667,4.42,
Tropidocarpum,Brassicaceae,Brassicales,0.0,0.0,0.0,0.0,0.00485306,0.0,0.998958333325,0.90956349205,0.9974160206744186,2.9222222222222225,0.4929733334,0.8330963370185186,
Tsuga,Pinaceae,Pinophyta,0.0,0.0,1.0,1.0,0.004761905,0.28760069469672456,1.0,0.9666666665999999,0.0,0.3125,0.929,18.32,8.318011038
Tuberaria,Cistaceae,Malvales,0.0,0.0,0.3,0.3,0.011428571,0.28760069469672456,1.0,1.0,1.0,3.0,0.6304592000547441,3.565,26.0408587
Tuctoria,Poaceae,Poales,0.0,0.0,0.0,0.0,0.074314214,1.0,0.9609953703833334,0.7215099227419354,0.03468030404761905,1.7807017544210528,0.49689285714285714,4.6528267402125,
Tulipa,Liliaceae,Liliales,1.098901099,0.071428571,1.0,0.0,0.0,0.28760069469672456,1.0,0.25,1.0,2.3942552466726874,0.82,29.28707483,22.28299774
Typha,Typhaceae,Poales,5.072463768,0.583333333,1.0,0.0,0.0,0.0,1.0,0.5,0.0,2.3942552466726874,0.6304592000547441,0.3,0
Ulex,Fabaceae,Fabales,2.222222222,0.1,1.0,1.0,0.096494845,0.7719298245789473,1.0,1.0,1.0,2.075313283157895,0.5700679541176471,3.375,19.90374643
Ulmus,Ulmaceae,Rosales,2.461538462,0.307692308,1.0,1.0,0.0,0.28760069469672456,1.0,0.75,0.25,2.75,0.6304592000547441,1.858,7.71371022
Umbilicus,Crassulaceae,Saxifragales,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.5,0.728,1.0118383836666667,
Uncinia,Cyperaceae,Poales,0.0,0.0,1.0,0.0,0.00045977,0.7142857142857143,1.0,0.5235119047857143,0.031612976777777774,2.25,0.0945,1.35,
Urera,Urticaceae,Rosales,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.7916666665000001,0.0,2.25,0.6304592000547441,0.708,
Urginea,Asparagaceae,Asparagales,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.496428571375,1.0,2.9,0.956,9.27415334995238,
Urospermum,Asteraceae,Asterales,0.0,0.0,0.5,0.0,0.00210989,0.015625,0.9667911996712328,0.761325295527027,1.0,2.58694816475,0.6654010416875,3.3862005286025645,
Urtica,Urticaceae,Rosales,0.0,0.0,0.545454545,0.0,0.0,0.0,1.0,0.75,0.4,2.42708333325,0.6304592000547441,0.846,44.34869408
Utricularia,Lentibulariaceae,Lamiales,0.096618357,0.02173913,0.861111111,0.0,0.0,1.0,1.0,0.083333333,1.0,2.3942552466726874,0.6304592000547441,0.217857143,38.6639373
Uvularia,Colchicaceae,Liliales,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.5,1.0,2.3942552466726874,0.7468,12.20666667,34.68778011
Vaccinium,Ericaceae,Ericales,0.340136054,0.081632653,1.0,1.0,0.0,0.0,1.0,0.333333333,0.944444444,2.5,0.9123333333333333,0.634285714,4.445940621
Valantia,Rubiaceae,Gentianales,0.0,0.0,0.333333333,0.0,0.0006,0.0,1.0,0.7422839506666667,1.0,2.0387159138333333,0.7185,1.3786363636666668,
Vallisneria,Hydrocharitaceae,Alismatales,0.0,0.0,1.0,0.0,0.0,0.28760069469672456,1.0,0.0,0.0,2.3942552466726874,0.6304592000547441,4.59,
Vancouveria,Berberidaceae,Ranunculales,0.0,0.0,1.0,0.0,0.0,0.28760069469672456,1.0,0.833333333,1.0,1.980392157,0.6304592000547441,2.7507894735,
Vandenboschia,Hymenophyllaceae,Monilophyta,0.0,0.0,1.0,0.0,0.0,0.28760069469672456,1.0,0.0,0.8173756359705927,2.928571429,0.6304592000547441,3.61002258814534,
Velezia,Caryophyllaceae,Caryophyllales,0.0,0.0,0.0,0.0,0.001818182,0.0,1.0,0.9091866028421052,0.95541666665,3.240740740777778,0.5151666666666667,1.21415601275,
Vella,Brassicaceae,Brassicales,0.0,0.0,1.0,1.0,0.00485306,0.0,0.998958333325,0.90956349205,0.9974160206744186,2.9222222222222225,0.4929733334,1.375,53.99724511
Velleia,Goodeniaceae,Asterales,0.0,0.0,0.666666667,0.0,0.0,0.28760069469672456,0.9841325564285818,0.7694294731480881,1.0,1.8,0.6304592000547441,0.52,
Ventenata,Poaceae,Poales,0.0,0.0,0.0,0.0,0.074314214,1.0,1.0,1.0,0.0,1.7807017544210528,0.49689285714285714,4.6528267402125,
Veratrum,Melanthiaceae,Liliales,0.0,0.0,1.0,0.0,0.0,0.28760069469672456,1.0,0.5,1.0,2.3942552466726874,0.65975,2.793333333,16.72007627
Verbascum,Scrophulariaceae,Lamiales,0.38552321,0.237096774,0.209677419,0.008064516,0.001764706,0.0,1.0,1.0,1.0,2.3,0.71,0.4,14.14213562
Verbesina,Asteraceae,Asterales,0.0,0.0,0.625,0.125,0.00210989,0.015625,0.9667911996712328,0.761325295527027,1.0,1.892857143,0.6654010416875,3.3862005286025645,
Vernonia,Asteraceae,Asterales,0.0,0.0,1.0,0.0,0.00210989,0.0,0.9667911996712328,0.761325295527027,1.0,1.8,0.077,3.3862005286025645,
Veronica,Plantaginaceae,Lamiales,0.045444217,0.036809816,0.599315068,0.0,0.005925926,1.0,1.0,0.691176471,1.0,0.5,0.6612222223333334,0.889772727,51.62149392
Viburnum,Adoxaceae,Dipsacales,0.333333333,0.04,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.444444444,0.6304592000547441,4.0325,4.035000644
Vicia,Fabaceae,Fabales,0.0,0.0,0.359353476,0.0,0.096494845,0.7719298245789473,1.0,0.916666667,1.0,2.075313283157895,0.504,5.720225564,55.14473525
Vigna,Fabaceae,Fabales,0.0,0.0,0.5,0.0,0.096494845,1.0,1.0,0.9291558728928572,1.0,2.075313283157895,0.5700679541176471,0.871081081,43.61529481
Viguiera,Asteraceae,Asterales,0.0,0.0,0.571428571,0.428571429,0.00210989,0.015625,0.9667911996712328,0.761325295527027,1.0,3.0,0.6654010416875,3.3862005286025645,
Villarsia,Menyanthaceae,Asterales,0.0,0.0,0.833333333,0.0,0.0,0.0,1.0,0.5,1.0,2.3942552466726874,0.6304592000547441,0.73,
Vinca,Apocynaceae,Gentianales,0.0,0.0,1.0,0.0,0.000658617,0.0,1.0,0.25,1.0,1.9428571428571428,0.981,1.476666667,40.18337678
Vincetoxicum,Apocynaceae,Gentianales,0.0,0.0,1.0,0.5733590733571428,0.000658617,0.0,1.0,0.5,1.0,0.0,0.981,0.3375,0
Viscum,Santalaceae,Santalales,0.0,0.0,1.0,1.0,0.002139037,0.0,1.0,1.0,0.5,2.2,0.6304592000547441,79.13444444,8.198986636
Vittadinia,Asteraceae,Asterales,1.515151515,0.083333333,0.708333333,0.0,0.00210989,0.015625,0.9667911996712328,0.761325295527027,1.0,2.58694816475,0.6654010416875,3.3862005286025645,
Vulpia,Poaceae,Poales,0.525525526,0.094594595,0.028571429,0.0,0.074314214,1.0,1.0,1.0,0.0,1.7807017544210528,0.49689285714285714,3.608333333,48.03704921
Wahlenbergia,Campanulaceae,Asterales,0.0,0.0,0.823529412,0.0,0.0,0.0,1.0,0.5,1.0,3.5,0.72125,0.33,
Waldsteinia,Rosaceae,Rosales,0.0,0.0,1.0,0.0,0.001060071,0.0,0.869068767173913,0.7657793086666667,0.9722222222083333,2.1739697801,0.8256875,0.7405270453157895,
Watsonia,Iridaceae,Asparagales,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.53365384625,1.0,2.0,0.826,0.7,
Westringia,Lamiaceae,Lamiales,0.0,0.0,1.0,1.0,0.004320557,0.9583333333749999,1.0,0.7129528985652174,0.9986772486666666,1.5795454545454546,0.664,1.1319000933529413,
Wikstroemia,Thymelaeaceae,Malvales,0.0,0.0,1.0,1.0,0.001324503,0.28760069469672456,1.0,0.9375,0.888888889,3.25,0.348,2.5316666666666667,
Wilkesia,Asteraceae,Asterales,0.0,0.0,1.0,1.0,0.00210989,0.015625,0.9667911996712328,0.761325295527027,0.9507266543025209,2.58694816475,0.6654010416875,3.3862005286025645,
Wilsonia,Convolvulaceae,Solanales,0.0,0.0,1.0,0.0,0.044375,0.01136363625,1.0,0.6666666666666666,1.0,2.0,0.3845,2.5489722222499998,
Wisteria,Fabaceae,Fabales,0.0,0.0,1.0,1.0,0.096494845,0.7719298245789473,1.0,0.9291558728928572,1.0,2.075313283157895,0.5700679541176471,1.6492406904042554,
Withania,Solanaceae,Solanales,0.0,0.0,1.0,1.0,0.089837398,0.007092198666666666,1.0,0.859375,1.0,0.0,0.25625000000000003,4.765,0
Wolffia,Araceae,Alismatales,0.0,0.0,1.0,0.0,0.000248447,0.0,1.0,0.0,1.0,3.0,0.6304592000547441,1.200833333,38.20490178
Wolffiella,Araceae,Alismatales,0.0,0.0,1.0,0.0,0.000248447,0.0,1.0,0.2,1.0,3.0,0.6304592000547441,0.765,20.70977715
Woodwardia,Blechnaceae,Monilophyta,0.0,0.0,1.0,0.0,0.0,0.28760069469672456,1.0,1.0,0.8173756359705927,2.25,0.6304592000547441,3.61002258814534,
Wulfenia,Plantaginaceae,Lamiales,0.0,0.0,1.0,0.0,0.005925926,1.0,1.0,0.753702001625,0.834375,1.5,0.6612222223333334,1.35,
Wurmbea,Colchicaceae,Liliales,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.5,1.0,2.3942552466726874,0.7468,10.4050757585,
Wyethia,Asteraceae,Asterales,2.380952381,0.166666667,1.0,0.0,0.00210989,0.015625,0.9667911996712328,0.761325295527027,0.9507266543025209,2.58694816475,0.6654010416875,3.3862005286025645,
Xanthium,Asteraceae,Asterales,0.833333333,0.0625,0.0,0.0,0.00210989,0.015625,1.0,1.0,0.0,2.58694816475,0.116666667,2.87,13.79720549
Xanthosia,Apiaceae,Apiales,0.0,0.0,1.0,0.166666667,0.003968254,0.0,1.0,0.8953401360571428,0.9996012759210526,3.3888888888333333,0.925,2.5124782609130434,
Xeranthemum,Asteraceae,Asterales,0.0,0.0,0.0,0.0,0.00210989,0.015625,0.9667911996712328,0.761325295527027,1.0,2.58694816475,0.6654010416875,2.0325,37.92030373
